track_uri,track_name,artist_uri,album_uri,playlist_uri,duration_ms,preview_url,popularity,added_at,added_by,,date,time,added_at
3aDYoxrAvryBhyAbQ0PE7S,The In Between,3fjs4zbBFxEFFe8Wyojo0G,2KNznzqSZr1PDPfEuktDWC,5B66Bd3mPfvfQm8sOXvSLn,237647,https://p.scdn.co/mp3-preview/78814eff4bc9aa9d82b6c5ba3c94e9d17fabea6a?cid=9950ac751e34487dbbe027c4fd7f8e99,46,2020-01-12 00:59:00,12493413,,2020-01-12,00:59:00,2020-01-12
5z9fU5QP5z8jJXcP6OmU0w,Otherside,3fjs4zbBFxEFFe8Wyojo0G,2KNznzqSZr1PDPfEuktDWC,5B66Bd3mPfvfQm8sOXvSLn,238846,https://p.scdn.co/mp3-preview/1e38b8bf027650e5eea0ba9de53d5691ccb99455?cid=9950ac751e34487dbbe027c4fd7f8e99,42,2020-01-12 00:59:00,12493413,,2020-01-12,00:59:00,2020-01-12
4nLCmAEn9RAeJlhaOQ5RJ9,Have It All,3fjs4zbBFxEFFe8Wyojo0G,6n6SaVZBwZUqw0teSCzJ0q,5B66Bd3mPfvfQm8sOXvSLn,195208,,0,2020-01-12 01:01:00,12493413,,2020-01-12,01:01:00,2020-01-12
7vQuwH2hWeesslZ3WtTmB7,WANT U (Feat. Lilianna Wilde),0P2bZXPyjHYRW4guHVAFl1,17zVhrzfIc7Fb5FspAahe0,5B66Bd3mPfvfQm8sOXvSLn,185211,https://p.scdn.co/mp3-preview/bda4fed9cd2041e0316b4f21617f0c1187d7a04e?cid=9950ac751e34487dbbe027c4fd7f8e99,41,2020-01-12 01:01:00,12493413,,2020-01-12,01:01:00,2020-01-12
5hw9RzFpyZqkW7ADN2NKeO,Don't Give Up On Me,0SfsnGyD8FpIN4U4WCkBZ5,6bfkwBrGYKJFk6Z4QVyjxd,5B66Bd3mPfvfQm8sOXvSLn,250285,https://p.scdn.co/mp3-preview/edd7282e93a954b2b48cfc136aa63b0396c16406?cid=9950ac751e34487dbbe027c4fd7f8e99,74,2020-01-12 01:01:00,12493413,,2020-01-12,01:01:00,2020-01-12
66hayvUbTotekKU3H4ta1f,Where Are Au Now (with Justin Bieber),1HxJeLhIuegM3KgvPn8sTa,0jA9f3vWPvXz1VIobXKjQa,5B66Bd3mPfvfQm8sOXvSLn,176086,https://p.scdn.co/mp3-preview/754502fbdeab869874d420197e58ae4eca509c9c?cid=9950ac751e34487dbbe027c4fd7f8e99,34,2020-01-12 01:01:00,12493413,,2020-01-12,01:01:00,2020-01-12
7aSyHHGumUsI2NE4aApEsu,Forgot How To Dream (feat. K.Flay),0Y0QSi6lz1bPik5Ffjr8sd,6JyzqXybffD4HoZchWfa5O,5B66Bd3mPfvfQm8sOXvSLn,204699,https://p.scdn.co/mp3-preview/abe5e2920752e2ef24d31c6d1e29e57f772ce7a6?cid=9950ac751e34487dbbe027c4fd7f8e99,57,2020-01-12 01:01:00,12493413,,2020-01-12,01:01:00,2020-01-12
7l0u38sWDqqk6TySNOZtO3,Say Less,5R3Hr2cnCCjt220Jmt2xLf,5yscEifoZw3M3abIVCr8ed,5B66Bd3mPfvfQm8sOXvSLn,178333,https://p.scdn.co/mp3-preview/db5156de3b28e368070ce02f2933db98f9b0d635?cid=9950ac751e34487dbbe027c4fd7f8e99,59,2020-01-12 01:01:00,12493413,,2020-01-12,01:01:00,2020-01-12
6m3ZWIXhjoV76syT1j2oE9,Coming Over (feat. James Hersey),5R3Hr2cnCCjt220Jmt2xLf,5G987h8uFAMrgBKNs5BAcu,5B66Bd3mPfvfQm8sOXvSLn,226966,https://p.scdn.co/mp3-preview/44ab6f610d19cf68adae2d81c291e1cf58577836?cid=9950ac751e34487dbbe027c4fd7f8e99,50,2020-01-12 01:02:00,12493413,,2020-01-12,01:02:00,2020-01-12
2fED2BndjHEETxBoZ4xMHb,Hurt People (with Aloe Blacc),2ZRQcIgzPCVaT9XKhXZIzh,429B3se6xtZuvblNnS2iy7,5B66Bd3mPfvfQm8sOXvSLn,238173,https://p.scdn.co/mp3-preview/d4362730866e97d2e89776ceea7ad31cc5a44541?cid=9950ac751e34487dbbe027c4fd7f8e99,75,2020-01-12 01:02:00,12493413,,2020-01-12,01:02:00,2020-01-12
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),2X97ZAqRKRMYFIDqtvGgGc,4bLCVUEB9YWKEeaJm8FfqQ,5B66Bd3mPfvfQm8sOXvSLn,182623,https://p.scdn.co/mp3-preview/f824f931f08a47ff38fc2c8c3bf1dc1782a33b75?cid=9950ac751e34487dbbe027c4fd7f8e99,72,2020-01-12 01:02:00,12493413,,2020-01-12,01:02:00,2020-01-12
5JEx7HbmvHQQswJCsoo9rA,Close To Me (with Diplo) (feat. Swae Lee),0X2BH1fck6amBIoJhDVmmJ,5rvIgXvAPGWspXY4rDLkeU,5B66Bd3mPfvfQm8sOXvSLn,200000,https://p.scdn.co/mp3-preview/1c70d1886bf8178269290eb7c10d38186eca9c94?cid=9950ac751e34487dbbe027c4fd7f8e99,55,2020-01-12 01:02:00,12493413,,2020-01-12,01:02:00,2020-01-12
4rIAqwhHGfWChQvQGYwEfR,Lost,45eNHdiiabvmbp4erw26rg,5ZsK5SUsZilbAJ4B0vRVxF,5B66Bd3mPfvfQm8sOXvSLn,204360,https://p.scdn.co/mp3-preview/352a60c913becbf5990313d1a309cefada06006a?cid=9950ac751e34487dbbe027c4fd7f8e99,64,2020-01-12 01:02:00,12493413,,2020-01-12,01:02:00,2020-01-12
5GjnIpUlLGEIYk052ISOw9,This Is What It Feels Like,0SfsnGyD8FpIN4U4WCkBZ5,1VFgefav92A6JzlPSUatzV,5B66Bd3mPfvfQm8sOXvSLn,198774,https://p.scdn.co/mp3-preview/8d728867e6951fadd40709dfc34b9050c8e7cef5?cid=9950ac751e34487dbbe027c4fd7f8e99,49,2020-01-12 01:03:00,12493413,,2020-01-12,01:03:00,2020-01-12
27zK2lkAiqFw7y113I94H5,Just Hold On,77AiFEVeAVj2ORpC85QVJs,38MFjDPIDJFfLF7IVpe1rv,5B66Bd3mPfvfQm8sOXvSLn,373626,https://p.scdn.co/mp3-preview/eaf6d03f31e2dc50063bdbad00c4e6ed74303c7d?cid=9950ac751e34487dbbe027c4fd7f8e99,75,2020-01-12 01:03:00,12493413,,2020-01-12,01:03:00,2020-01-12
5PX4uS1LqlWEPL69phPVQQ,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),0fA0VVWsXO9YnASrzqfmYu,1VFgefav92A6JzlPSUatzV,5B66Bd3mPfvfQm8sOXvSLn,192536,https://p.scdn.co/mp3-preview/3f38a78b2bf15874899a6b4700e7c56fa2b8b10a?cid=9950ac751e34487dbbe027c4fd7f8e99,43,2020-01-12 01:03:00,12493413,,2020-01-12,01:03:00,2020-01-12
2J0X46UkpfLlWbuCXFgDLr,Waste It On Me (feat. BTS),77AiFEVeAVj2ORpC85QVJs,24X0wvKPNMpNDRCcd1vDC2,5B66Bd3mPfvfQm8sOXvSLn,177529,https://p.scdn.co/mp3-preview/c27164f857695a579322a770c8e8b45e7d628471?cid=9950ac751e34487dbbe027c4fd7f8e99,47,2020-01-12 01:05:00,12493413,,2020-01-12,01:05:00,2020-01-12
2PSeBKFabj27ud497FxQQy,Belong,1LOB7jTeEV14pHai6EXSzF,1TgJXcoFJ7BN0NiViN7wtx,5B66Bd3mPfvfQm8sOXvSLn,219240,https://p.scdn.co/mp3-preview/d71cde06f4daea0c16a43dce873854ffd0730cdc?cid=9950ac751e34487dbbe027c4fd7f8e99,49,2020-01-12 01:05:00,12493413,,2020-01-12,01:05:00,2020-01-12
1lWoanAmIk1PZisbP5LmwT,How to Love (feat. Sofia Reyes),1LOB7jTeEV14pHai6EXSzF,0fnhGErI5xy7fNuzLP4aDx,5B66Bd3mPfvfQm8sOXvSLn,233902,https://p.scdn.co/mp3-preview/b212eda4c433dfc64d122476d3a38a99fa573ab7?cid=9950ac751e34487dbbe027c4fd7f8e99,57,2020-01-12 01:05:00,12493413,,2020-01-12,01:05:00,2020-01-12
5Xt5iEbljmwJW51LMTQ6Nx,What About Us - Cash Cash Remix,1KCSPY1glIKqW2TotWuXOR,0XftTANTilREiQvG1h8rL0,5B66Bd3mPfvfQm8sOXvSLn,215781,https://p.scdn.co/mp3-preview/50503d57bbfec5e4425e4cc6c9fa11f2884cecb8?cid=9950ac751e34487dbbe027c4fd7f8e99,61,2020-01-12 01:05:00,12493413,,2020-01-12,01:05:00,2020-01-12
0p0ljM6RxgpGt7wthGqBZa,Finest Hour (feat. Abir),1LOB7jTeEV14pHai6EXSzF,1CXDHsSaA7UgUPvRm2AVRH,5B66Bd3mPfvfQm8sOXvSLn,224360,https://p.scdn.co/mp3-preview/5e10fb922b2432b3dff86ebcd51f7491a2429302?cid=9950ac751e34487dbbe027c4fd7f8e99,67,2020-01-12 01:05:00,12493413,,2020-01-12,01:05:00,2020-01-12
3O0e0LHTpza0rYVDbZfQ4r,Can We Pretend (feat. Cash Cash),1KCSPY1glIKqW2TotWuXOR,1jFMKSzefY0ZlPqFcX6ure,5B66Bd3mPfvfQm8sOXvSLn,224999,https://p.scdn.co/mp3-preview/62b2f623789de26f58b29555ebe9736db2d1ae73?cid=9950ac751e34487dbbe027c4fd7f8e99,33,2020-01-12 01:05:00,12493413,,2020-01-12,01:05:00,2020-01-12
6IpK5q6d1MEG11USG1JSFf,Easy,521qvhdobR0GzhvU6TFw76,6jmeG5l8ltMgtu8XFGB30A,5B66Bd3mPfvfQm8sOXvSLn,187200,https://p.scdn.co/mp3-preview/6b5e5f746ed6526e0dbe7d9c4fd624468bb568a7?cid=9950ac751e34487dbbe027c4fd7f8e99,42,2020-01-12 01:05:00,12493413,,2020-01-12,01:05:00,2020-01-12
6u7ipGHDJsBA3UOwuz0W2T,Forget About Tomorrow,4XDi67ZENZcbfKnvMnTYsI,02NhNhhyNfv5OdlJw4jUpj,5B66Bd3mPfvfQm8sOXvSLn,224133,https://p.scdn.co/mp3-preview/764e6b10a96a08a0374d035d49f662d35481e58d?cid=9950ac751e34487dbbe027c4fd7f8e99,44,2020-01-12 01:05:00,12493413,,2020-01-12,01:05:00,2020-01-12
0GWf2dNp7nL4o5yNQq8325,Never Sleep Alone (feat. Tess Comrie),6TQj5BFPooTa08A7pk8AQ1,3feYPmyPH7tqh1ZfsU0D0i,5B66Bd3mPfvfQm8sOXvSLn,200322,https://p.scdn.co/mp3-preview/780e52f3d279615302d44fe723bef8c25ebfe1b1?cid=9950ac751e34487dbbe027c4fd7f8e99,61,2020-01-12 01:06:00,12493413,,2020-01-12,01:06:00,2020-01-12
7IWTIkiWGWNQyYfOLdMrGD,Burn Out (feat. Dewain Whitmore),60d24wfXkVzDSfLS6hyCjZ,0xbuJLlb5afBcmCpdOaszR,5B66Bd3mPfvfQm8sOXvSLn,163804,https://p.scdn.co/mp3-preview/2c529a40d846a04151fed237da99736e1a372e1c?cid=9950ac751e34487dbbe027c4fd7f8e99,77,2020-01-12 01:06:00,12493413,,2020-01-12,01:06:00,2020-01-12
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),60d24wfXkVzDSfLS6hyCjZ,0hOcVr0YaFMYqIljOZ0Aht,5B66Bd3mPfvfQm8sOXvSLn,198000,https://p.scdn.co/mp3-preview/e54b5c08aabf489ef1b52e81ddf5942096c7706a?cid=9950ac751e34487dbbe027c4fd7f8e99,44,2020-01-12 01:06:00,12493413,,2020-01-12,01:06:00,2020-01-12
6GrYromsB1qQzMEEp395FC,Everybody's Somebody,1l2ekx5skC4gJH8djERwh1,31bzOwlYdZLgzXfu0J7Xr0,5B66Bd3mPfvfQm8sOXvSLn,175402,https://p.scdn.co/mp3-preview/c28c932f32edbb737a57389b3fc331c69aeb9fbd?cid=9950ac751e34487dbbe027c4fd7f8e99,51,2020-01-12 01:06:00,12493413,,2020-01-12,01:06:00,2020-01-12
0OcAPWLoSQU6sYOWnYfQ1x,Heaven To Me (feat. Alex Clare),1l2ekx5skC4gJH8djERwh1,0gPsK5ociyyzUPy2cZO5BI,5B66Bd3mPfvfQm8sOXvSLn,173159,https://p.scdn.co/mp3-preview/416f53412237514efc1a9857fca3e5139027c7ae?cid=9950ac751e34487dbbe027c4fd7f8e99,56,2020-01-12 01:06:00,12493413,,2020-01-12,01:06:00,2020-01-12
3OqotgIbr6T2z37np0Lekw,King Of My Castle - Don Diablo Edit,1l2ekx5skC4gJH8djERwh1,1cBoBrARkIfC4wGhxlK2qB,5B66Bd3mPfvfQm8sOXvSLn,185714,https://p.scdn.co/mp3-preview/7b6b02481fa3aa2b8395b3035eb6984ea243a44e?cid=9950ac751e34487dbbe027c4fd7f8e99,57,2020-01-12 01:06:00,12493413,,2020-01-12,01:06:00,2020-01-12
1FlIzyCvRFQUE4pc7PiaIo,High Hopes - Don Diablo Remix,20JZFwl6HVl6yg8a4H3ZqK,6x9cb2rhDXkQ5kw1eobSnK,5B66Bd3mPfvfQm8sOXvSLn,157024,https://p.scdn.co/mp3-preview/a4bdb869b5c8a6e86857d4b5ab29398dcfe95fb2?cid=9950ac751e34487dbbe027c4fd7f8e99,54,2020-01-12 01:06:00,12493413,,2020-01-12,01:06:00,2020-01-12
4wejqH3DP6eiIqi6t3DWqJ,Anthem (We Love House Music),1l2ekx5skC4gJH8djERwh1,1vlt3ZZeHbtRWKOFu45TEJ,5B66Bd3mPfvfQm8sOXvSLn,184026,https://p.scdn.co/mp3-preview/e5f0207d0e7491b1581d7a31f861149e04e9cf64?cid=9950ac751e34487dbbe027c4fd7f8e99,62,2020-01-12 01:06:00,12493413,,2020-01-12,01:06:00,2020-01-12
0GRoERSBBky3YgdKW2w2Vc,Brave,1l2ekx5skC4gJH8djERwh1,2KNznzqSZr1PDPfEuktDWC,5B66Bd3mPfvfQm8sOXvSLn,325000,https://p.scdn.co/mp3-preview/fe5ecf28912b39258456a8cdbf7740b3a0e2c4a9?cid=9950ac751e34487dbbe027c4fd7f8e99,34,2020-01-12 01:06:00,12493413,,2020-01-12,01:06:00,2020-01-12
6jl9aGrWWOOY0tJ3admndH,Glass Mansion,3fjs4zbBFxEFFe8Wyojo0G,2KNznzqSZr1PDPfEuktDWC,5B66Bd3mPfvfQm8sOXvSLn,207272,https://p.scdn.co/mp3-preview/29bf022c64424c2e6747ee1740c67d10cebc8eef?cid=9950ac751e34487dbbe027c4fd7f8e99,42,2020-01-12 01:07:00,12493413,,2020-01-12,01:07:00,2020-01-12
4q43Hi7hHAPwd270XxeTnK,Troubled,3fjs4zbBFxEFFe8Wyojo0G,6KsRfwqrwWjV3GpqX019k2,5B66Bd3mPfvfQm8sOXvSLn,184116,https://p.scdn.co/mp3-preview/a114dd068df69307509f7a648267af46224116d7?cid=9950ac751e34487dbbe027c4fd7f8e99,47,2020-01-12 01:07:00,12493413,,2020-01-12,01:07:00,2020-01-12
0FknXlaOeXD7Vto1Hx9wtP,Caskets,7yPPzu5UdAK7yagQqjEZQm,0LOJHhz9ybWLVMLucHYtCe,5B66Bd3mPfvfQm8sOXvSLn,190295,https://p.scdn.co/mp3-preview/b7103e8730f870df0edf095795fd9e058548408a?cid=9950ac751e34487dbbe027c4fd7f8e99,70,2020-01-12 01:07:00,12493413,,2020-01-12,01:07:00,2020-01-12
6jreFSOTUAViWjKyzOC4Kg,REMEDY,4AVFqumd2ogHFlRbKIjp1t,5jvjk9SrZpNbMEpCvlfoo4,5B66Bd3mPfvfQm8sOXvSLn,261441,https://p.scdn.co/mp3-preview/3d22a7ef3bc229b86ff54080cf28cf6f957c2d3f?cid=9950ac751e34487dbbe027c4fd7f8e99,47,2020-01-12 01:07:00,12493413,,2020-01-12,01:07:00,2020-01-12
24YEb26otbWRU3BApxqGGo,Lost My Mind,5R3Hr2cnCCjt220Jmt2xLf,4Q68FnYm5mNmg8HGXsBGeF,5B66Bd3mPfvfQm8sOXvSLn,174545,https://p.scdn.co/mp3-preview/b64669db09cf93a7959d2c0d57b0c057d2e9ea95?cid=9950ac751e34487dbbe027c4fd7f8e99,51,2020-01-12 01:07:00,12493413,,2020-01-12,01:07:00,2020-01-12
1gwwNLcYQRnzvkBhwDjUX3,Crazy Love,4xnMDfgEmXZEEDdITKcGuE,5YAyfZ8ahc69f6bBjkdHkx,5B66Bd3mPfvfQm8sOXvSLn,212619,https://p.scdn.co/mp3-preview/146b70b1528093fb4255654bc934780200b4f5f1?cid=9950ac751e34487dbbe027c4fd7f8e99,50,2020-01-12 01:07:00,12493413,,2020-01-12,01:07:00,2020-01-12
33lXq3csEWwYNn6x0sM3Et,Something Better,4xnMDfgEmXZEEDdITKcGuE,46gd3a0VDh86Y9Q1eoZc8F,5B66Bd3mPfvfQm8sOXvSLn,200586,https://p.scdn.co/mp3-preview/292d06d7855906b4cf5a58dd85d3ceaa93d3b46e?cid=9950ac751e34487dbbe027c4fd7f8e99,55,2020-01-12 01:07:00,12493413,,2020-01-12,01:07:00,2020-01-12
0dzKKW6FzIT7C38BdQBbgw,One More Weekend,4xnMDfgEmXZEEDdITKcGuE,1YP04hLFtYCzc3BYy7v4ne,5B66Bd3mPfvfQm8sOXvSLn,205714,https://p.scdn.co/mp3-preview/a7213798d747de5ef0ecd43361f26e8ca3035fdb?cid=9950ac751e34487dbbe027c4fd7f8e99,54,2020-01-12 01:07:00,12493413,,2020-01-12,01:07:00,2020-01-12
63ZtaTHM7Cu3JEca5xrWi3,Favorite Sound,4xnMDfgEmXZEEDdITKcGuE,1n8ESe5nt7EeuZedZUI3yu,5B66Bd3mPfvfQm8sOXvSLn,218964,https://p.scdn.co/mp3-preview/2312e9b4429d32218bf18778afb4dca0b25ac3f5?cid=9950ac751e34487dbbe027c4fd7f8e99,66,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
2CgOd0Lj5MuvOqzqdaAXtS,Shelter,3dz0NnIZhtKKeXZxLOxCam,7AJPV0L05IyIBid97AvwVD,5B66Bd3mPfvfQm8sOXvSLn,350690,https://p.scdn.co/mp3-preview/854d7123e87a1846546d386dddc9abe6af9f070c?cid=9950ac751e34487dbbe027c4fd7f8e99,60,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
1JY6B9ILvmRla2IKKRZvnH,Sad Machine,3dz0NnIZhtKKeXZxLOxCam,7AJPV0L05IyIBid97AvwVD,5B66Bd3mPfvfQm8sOXvSLn,279000,https://p.scdn.co/mp3-preview/63193e3d0d9ed644bc24e2aa5ca9c1f99267d262?cid=9950ac751e34487dbbe027c4fd7f8e99,51,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
6BivCuyKJtgLa9ooFsvUoZ,Flicker,3dz0NnIZhtKKeXZxLOxCam,1fP5UnRB0WNWNHSZRHsRCR,5B66Bd3mPfvfQm8sOXvSLn,248156,https://p.scdn.co/mp3-preview/eebd0add50ed80f91c0340e11b5ff1839cb89e94?cid=9950ac751e34487dbbe027c4fd7f8e99,70,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
0Ev562zA4pmUsBqjxsxxdx,Feel Good (feat. Daya),2ZRQcIgzPCVaT9XKhXZIzh,5rvIgXvAPGWspXY4rDLkeU,5B66Bd3mPfvfQm8sOXvSLn,240508,https://p.scdn.co/mp3-preview/1e0a65e084ffa72af52ff111cd2f06587f2f274d?cid=9950ac751e34487dbbe027c4fd7f8e99,60,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
4pWawf1Rq4qHDv4Ktqjg2D,Beautiful Creatures (feat. MAX),45eNHdiiabvmbp4erw26rg,0r4kwvT0acmAl59N6H4Pjk,5B66Bd3mPfvfQm8sOXvSLn,245250,https://p.scdn.co/mp3-preview/c72096150a0bd249060e51e8d91b3f9924b090e0?cid=9950ac751e34487dbbe027c4fd7f8e99,57,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
6H0zRPEV1ezBHOidNXSt1D,Fractures (feat. Nevve),45eNHdiiabvmbp4erw26rg,1QgBdCdPWnE9cL7pm5GJLX,5B66Bd3mPfvfQm8sOXvSLn,242011,https://p.scdn.co/mp3-preview/321f217e87c33274fa519e7e9aa91219279ae9db?cid=9950ac751e34487dbbe027c4fd7f8e99,50,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
6vWk151OrbHfKe4D6Z6tdV,Crawl Outta Love,45eNHdiiabvmbp4erw26rg,2UmyoeqqgaI7Ocsmy1hHfx,5B66Bd3mPfvfQm8sOXvSLn,168200,https://p.scdn.co/mp3-preview/bc02bc4722f3ac1f084cea38d45b285d777874ec?cid=9950ac751e34487dbbe027c4fd7f8e99,51,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
22S5BO6h7JIOjg2Uw88l8e,How to Love (feat. Sofia Reyes) - Boombox Cartel Remix,1LOB7jTeEV14pHai6EXSzF,5SXT6dwhHX56Sos7KMcMF5,5B66Bd3mPfvfQm8sOXvSLn,262956,https://p.scdn.co/mp3-preview/855e3c8923f2ae2993716af7919d9aeca9511773?cid=9950ac751e34487dbbe027c4fd7f8e99,65,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
1LeItUMezKA1HdCHxYICed,Say My Name (feat. Zyra),21mKp7DqtSNHhCAU2ugvUw,3VzsvmhnUb9OZ59bq2aoNZ,5B66Bd3mPfvfQm8sOXvSLn,215130,https://p.scdn.co/mp3-preview/240f0b04bad5abcca12b03744ce28ec4786f26a0?cid=9950ac751e34487dbbe027c4fd7f8e99,58,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
7KT7VGnPU5QVXN3q1BOeqb,Higher Ground (feat. Naomi Wild),21mKp7DqtSNHhCAU2ugvUw,69t8rpgBN1ov5kCU6LDMuR,5B66Bd3mPfvfQm8sOXvSLn,218295,https://p.scdn.co/mp3-preview/d08d3dbd49b563781b55e58f7aea18c0cec28494?cid=9950ac751e34487dbbe027c4fd7f8e99,64,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
4QVS8YCpK71R4FsxSMCjhP,Tie Me Down (with Elley Duhe),2ZRQcIgzPCVaT9XKhXZIzh,4VOj6KgAaOqAUS9bp6z6jp,5B66Bd3mPfvfQm8sOXvSLn,254556,https://p.scdn.co/mp3-preview/fe0aabea4d2f0de7daff7c4ca5c751e830fb74cf?cid=9950ac751e34487dbbe027c4fd7f8e99,50,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
66U2Ud0RBGfQ0ZQrI2m8FC,Just For A Moment (feat. Iselin),2ZRQcIgzPCVaT9XKhXZIzh,7GpuEZzRrPT4IGiEuWaBzy,5B66Bd3mPfvfQm8sOXvSLn,206727,https://p.scdn.co/mp3-preview/6450f5a6ebaab9d287e7da03cf8a39fe17d5546b?cid=9950ac751e34487dbbe027c4fd7f8e99,60,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
4ToogKQq58R9TvO40qRuxi,I Wanna Know,5eIbEEQnDM8yuDVB0bimSP,7GpuEZzRrPT4IGiEuWaBzy,5B66Bd3mPfvfQm8sOXvSLn,201600,https://p.scdn.co/mp3-preview/91b1be4a5838488b8303848a049fb67beca1bf67?cid=9950ac751e34487dbbe027c4fd7f8e99,51,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
3imS277wRbz1CFoDySgTff,Light Me Up,5eIbEEQnDM8yuDVB0bimSP,7GpuEZzRrPT4IGiEuWaBzy,5B66Bd3mPfvfQm8sOXvSLn,236521,https://p.scdn.co/mp3-preview/0aac46bab1382d32d892ef9638292418878e5c50?cid=9950ac751e34487dbbe027c4fd7f8e99,57,2020-01-12 01:08:00,12493413,,2020-01-12,01:08:00,2020-01-12
5ZahQIsfOhgRoLS2UpUN7J,Take It Away,5eIbEEQnDM8yuDVB0bimSP,7GpuEZzRrPT4IGiEuWaBzy,5B66Bd3mPfvfQm8sOXvSLn,198400,https://p.scdn.co/mp3-preview/1e8eb8ec34d8cfcb62da6d32cd265848789f89ca?cid=9950ac751e34487dbbe027c4fd7f8e99,41,2020-01-12 01:09:00,12493413,,2020-01-12,01:09:00,2020-01-12
2nhlwA7WJYlx8wYa5NM5fH,OMG,5eIbEEQnDM8yuDVB0bimSP,7DNmxxEuJe19wNVrinaXx4,5B66Bd3mPfvfQm8sOXvSLn,205026,https://p.scdn.co/mp3-preview/379ce359b93747fe202aab39b94bcfe7e5398a5e?cid=9950ac751e34487dbbe027c4fd7f8e99,56,2020-01-12 01:09:00,12493413,,2020-01-12,01:09:00,2020-01-12
3bvjsHQd792zIO4SKFxXKs,Love on Me,4sTQVOfp9vEMCemLw50sbu,21R2CiMVZH2MY514Sq2DIG,5B66Bd3mPfvfQm8sOXvSLn,222865,https://p.scdn.co/mp3-preview/3c656ff707944c66809aaa264465a9a2aeb84de1?cid=9950ac751e34487dbbe027c4fd7f8e99,70,2020-01-12 01:09:00,12493413,,2020-01-12,01:09:00,2020-01-12
7n1940b6kHcaEewFSZXnXa,Better Not (with Wafia),7wg1qvie3KqDNQbAkTdbX0,0hvr8IdynQ1X1LHo3ahfii,5B66Bd3mPfvfQm8sOXvSLn,180147,https://p.scdn.co/mp3-preview/cdfb7fe6979797795e4f06179eaf8ef2b78e42be?cid=9950ac751e34487dbbe027c4fd7f8e99,56,2020-01-12 01:09:00,12493413,,2020-01-12,01:09:00,2020-01-12
4v0134PgBTGsFJiGcV4eJk,Last To Leave (feat. Caroline Ailin),7wg1qvie3KqDNQbAkTdbX0,21R2CiMVZH2MY514Sq2DIG,5B66Bd3mPfvfQm8sOXvSLn,186046,https://p.scdn.co/mp3-preview/a31ab9b972f41ff01be48b0fbacaf11033b7d3de?cid=9950ac751e34487dbbe027c4fd7f8e99,56,2020-01-12 01:09:00,12493413,,2020-01-12,01:09:00,2020-01-12
5X3VpTYsESWoh80dMa60jd,The City (with Quinn XCII),7wg1qvie3KqDNQbAkTdbX0,0i7gI9SlKIZxdz2Jl2dyfp,5B66Bd3mPfvfQm8sOXvSLn,170610,https://p.scdn.co/mp3-preview/efa10bdededcb3dab5145dd519604d851dfbfee8?cid=9950ac751e34487dbbe027c4fd7f8e99,43,2020-01-12 01:09:00,12493413,,2020-01-12,01:09:00,2020-01-12
1uf5f99kLdlmUBEvVqrFyy,Love Is Alive,7wg1qvie3KqDNQbAkTdbX0,2GXio0SFIId04Yy9inAqnp,5B66Bd3mPfvfQm8sOXvSLn,256551,https://p.scdn.co/mp3-preview/218c8ce21f64c19aca0078b76d16599f2063c2ce?cid=9950ac751e34487dbbe027c4fd7f8e99,40,2020-01-12 01:10:00,12493413,,2020-01-12,01:10:00,2020-01-12
4jxer0xkjnjrOjKIg2Jfxz,When I'm With U,521qvhdobR0GzhvU6TFw76,11t999cj3x48JaRSde6s8p,5B66Bd3mPfvfQm8sOXvSLn,213120,https://p.scdn.co/mp3-preview/58ca7ce7cbb7dc9df223b326e6470834c8c8b4ba?cid=9950ac751e34487dbbe027c4fd7f8e99,56,2020-01-12 01:10:00,12493413,,2020-01-12,01:10:00,2020-01-12
6UiDiFJUGEDzkGpZBL8IYq,I Feel The Love,521qvhdobR0GzhvU6TFw76,02sEJTj1sye1JaqxqpcSCp,5B66Bd3mPfvfQm8sOXvSLn,205946,https://p.scdn.co/mp3-preview/01dcd3b2445fe27f7dd4701ab576dfd645a4d6c1?cid=9950ac751e34487dbbe027c4fd7f8e99,81,2020-01-12 01:10:00,12493413,,2020-01-12,01:10:00,2020-01-12
